Order ID,Item SKU,Item Weight,Total Items Sold,Item Final Volume
1657410,P047,"110,0",1,"0,3"
1657410,C052,"100,0",1,"0,2"
1657410,P084,"110,0",1,"0,27"
1657410,P033,"110,0",1,"0,33"
1657410,L017,"110,0",1,"0,23"
1657410,L145,"100,0",1,"0,17"
1657410,C043,"100,0",1,"0,27"
1657407,Q650,"150,0",1,"0,3"
1657407,Q292,"100,0",3,"0,4"
1657407,Q318,"500,0",1,"0,8"
1657407,V025,"430,0",3,"0,9"
1657407,Q572,"500,0",2,"1,0"
1657407,Q666,"1500,0",1,"2,1"
1657407,Q217,"250,0",1,"0,3"
1657407,Q322,"250,0",1,"0,4"
1657407,Q230,"400,0",1,"0,47"
1657407,Q621,"200,0",1,"0,5"
1657407,V028,"400,0",2,"0,9"
1657407,Q188,"1000,0",2,"1,0"
1657407,Q263,"400,0",1,"0,6"
1657407,S107,"70,0",6,"0,5"
1657406,P047,"110,0",2,"0,3"
1657406,S010,"60,0",3,"0,33"
1657406,P011,"110,0",2,"0,3"
1657406,L026,"100,0",3,"0,23"
1657406,L015,"110,0",2,"0,3"
1657405,Q027,"300,0",1,"0,5"
1657405,Q662,"300,0",1,"0,6"
1657405,Q040,"400,0",1,"0,7"
1657405,Q031,"700,0",1,"0,9"
1657405,Q115,"500,0",1,"1,0"
1657405,Q019,"500,0",1,"0,85"
1657405,Q013,"250,0",1,"0,75"
1657403,Q571,"400,0",1,"1,0"
1657403,Q272,"350,0",2,"0,5"
1657402,S123,"100,0",3,"0,37"
1657402,A008,"480,0",1,"2,16"
1657402,S028,"100,0",3,"0,3"
1657402,S075,"100,0",3,"0,33"
1657401,Q041,"600,0",1,"0,8"
1657401,Q335,"200,0",1,"0,6"
1657401,Q281,"250,0",1,"0,5"
1657401,Q070,"150,0",1,"0,3"
1657401,Q341,"1000,0",2,"0,7"
1657401,Q090,"380,0",1,"0,5"
1657401,Q019,"500,0",2,"0,85"
1657401,S115,"100,0",1,"0,34"
1657401,Q020,"500,0",1,"0,85"
1657401,Q016,"700,0",1,"0,9"
1657401,Q022,"500,0",1,"1,5"
1657401,Q071,"250,0",1,"0,25"
1657401,Q040,"400,0",1,"0,7"
1657401,Q031,"700,0",1,"0,9"
1657399,L006,"110,0",1,"0,33"
1657399,P020,"110,0",1,"0,3"
1657399,C003,"100,0",1,"0,17"
1657399,S073,"100,0",2,"0,33"
1657399,S015,"60,0",1,"0,27"
1657399,L145,"100,0",1,"0,17"
1657399,S025,"40,0",1,"0,27"
1657399,C148,"100,0",2,"0,17"
1657399,S051,"100,0",2,"0,3"
1657399,C132,"30,0",2,"0,05"
1657399,S032,"50,0",2,"0,27"
1657399,S065,"50,0",1,"0,08"
1657399,S135,"80,0",1,"0,3"
1657399,C134,"100,0",1,"0,17"
1657399,P050,"110,0",2,"0,27"
1657399,P092,"110,0",1,"0,27"
1657395,L146,"100,0",2,"0,21"
1657395,P012,"110,0",2,"0,3"
1657395,P011,"110,0",2,"0,3"
1657395,C117,"150,0",1,"0,3"
1657395,C054,"120,0",1,"0,2"
1657395,P033,"110,0",1,"0,33"
1657395,P002,"110,0",2,"0,33"
1657395,C040,"150,0",3,"0,3"
1657395,L019,"60,0",1,"0,23"
1657395,P020,"110,0",2,"0,3"
1657395,L006,"110,0",1,"0,33"
1657395,L004,"110,0",5,"0,33"
1657395,P067,"110,0",2,"0,3"
1657395,P062,"110,0",3,"0,27"
1657395,C105,"150,0",3,"0,3"
1657395,L009,"110,0",2,"0,3"
1657395,P021,"110,0",2,"0,2"
1657395,A004,"440,0",2,"1,08"
1657395,C041,"100,0",2,"0,2"
1657395,L145,"100,0",2,"0,17"
1657395,C110,"100,0",1,"0,2"
1657395,C148,"100,0",3,"0,17"
1657387,Q673,"700,0",1,"1,7"
1657387,Q031,"700,0",1,"0,9"
1657387,Q061,"400,0",1,"1,1"
1657387,Q074,"800,0",1,"0,8"
1657387,Q099,"400,0",1,"1,75"
1657387,Q025,"110,0",1,"0,3"
1657387,Q086,"800,0",1,"1,75"
1657387,Q066,"500,0",1,"0,75"
1657387,Q032,"600,0",1,"1,0"
1657387,Q021,"400,0",1,"0,65"
1657387,Q056,"500,0",1,"0,8"
1657387,Q013,"250,0",1,"0,75"
1657385,L146,"100,0",4,"0,21"
1657385,L142,"100,0",4,"0,23"
1657385,L007,"110,0",4,"0,33"
1657385,S110,"80,0",1,"0,47"
1657385,P046,"120,0",3,"0,3"
1657385,L004,"110,0",1,"0,33"
1657385,S025,"40,0",1,"0,27"
1657385,L057,"100,0",4,"0,3"
1657385,L019,"60,0",2,"0,23"
1657385,P139,"150,0",1,"0,42"
1657385,C135,"100,0",1,"0,23"
1657385,L026,"100,0",2,"0,23"
1657385,L145,"100,0",3,"0,17"
1657385,S013,"80,0",1,"0,2"
1657385,P126,"110,0",1,"0,2"
1657385,S123,"100,0",1,"0,37"
1657385,P041,"110,0",1,"0,2"
1657385,S081,"60,0",1,"0,27"
1657384,Q146,"130,0",1,"0,3"
1657384,P096,"150,0",2,"0,27"
1657384,S915,"350,0",1,"0,7"
1657384,C103,"160,0",2,"0,23"
1657384,Q378,"130,0",1,"0,6"
1657384,P002,"110,0",2,"0,33"
1657384,Q280,"250,0",1,"0,5"
1657384,Q021,"400,0",1,"0,65"
1657384,Q537,"500,0",1,"1,0"
1657384,Q473,"400,0",2,"0,7"
1657384,S913,"350,0",1,"0,38"
1657383,Q004,"550,0",1,"2,4"
1657383,Q246,"90,0",1,"0,4"
1657383,P139,"150,0",1,"0,42"
1657383,Q530,"280,0",1,"0,8"
1657383,Q012,"200,0",1,"0,75"
1657383,Q199,"150,0",1,"2,0"
1657383,Q021,"400,0",1,"0,65"
1657383,Q645,"350,0",1,"0,7"
1657383,Q031,"700,0",1,"0,9"
1657383,Q657,"200,0",1,"0,5"
1657383,Q534,"110,0",1,"0,3"
1657383,Q646,"350,0",1,"0,7"
1657383,Q020,"500,0",1,"0,85"
1657383,Q539,"300,0",1,"0,9"
1657383,Q013,"250,0",1,"0,75"
1657382,C036,"160,0",1,"0,23"
1657382,L004,"110,0",2,"0,33"
1657382,L002,"110,0",2,"0,3"
1657382,Q623,"160,0",1,"0,4"
1657382,R044,"250,0",1,"0,25"
1657382,C049,"100,0",1,"0,23"
1657382,S075,"100,0",1,"0,33"
1657382,V030,"350,0",1,"0,9"
1657382,P092,"110,0",1,"0,27"
1657382,C041,"100,0",1,"0,2"
1657382,S015,"60,0",4,"0,27"
1657382,C030,"100,0",2,"0,3"
1657382,M001,"100,0",1,"0,17"
1657382,V007,"400,0",1,"0,9"
1657382,L145,"100,0",2,"0,17"
1657382,P138,"110,0",1,"0,27"
1657382,L026,"100,0",1,"0,23"
1657382,C003,"100,0",1,"0,17"
1657382,S073,"100,0",2,"0,33"
1657382,C148,"100,0",1,"0,17"
1657382,P021,"110,0",2,"0,2"
1657382,Q031,"700,0",1,"0,9"
1657382,L146,"100,0",1,"0,21"
1657382,R051,"900,0",1,"0,9"
1657382,Q331,"200,0",1,"0,45"
1657382,Q596,"990,0",1,"1,4"
1657382,L015,"110,0",2,"0,3"
1657382,C110,"100,0",1,"0,2"
1657382,C008,"110,0",1,"0,27"
1657382,L009,"110,0",1,"0,3"
1657382,P003,"110,0",1,"0,33"
1657378,L009,"110,0",4,"0,3"
1657378,C040,"150,0",1,"0,3"
1657378,L145,"100,0",2,"0,17"
1657378,P062,"110,0",1,"0,27"
1657378,L019,"60,0",1,"0,23"
1657378,L026,"100,0",1,"0,23"
1657378,L007,"110,0",1,"0,33"
1657378,C008,"110,0",1,"0,27"
1657378,P003,"110,0",1,"0,33"
1657378,P021,"110,0",1,"0,2"
1657378,L010,"110,0",1,"0,2"
1657378,C004,"100,0",1,"0,18"
1657378,L006,"110,0",1,"0,33"
1657378,P138,"110,0",1,"0,27"
1657378,P047,"110,0",1,"0,3"
1657378,P012,"110,0",1,"0,3"
1657378,P126,"110,0",1,"0,2"
1657378,P067,"110,0",1,"0,3"
1657378,C052,"100,0",1,"0,2"
1657378,L032,"80,0",2,"0,27"
1657378,P092,"110,0",1,"0,27"
1657378,P032,"110,0",1,"0,27"
1657378,P002,"110,0",1,"0,33"
1657378,L004,"110,0",3,"0,33"
1657378,C030,"100,0",1,"0,3"
1657377,P033,"110,0",1,"0,33"
1657377,L026,"100,0",1,"0,23"
1657377,C105,"150,0",2,"0,3"
1657377,Q510,"450,0",1,"1,0"
1657377,C054,"120,0",1,"0,2"
1657377,L009,"110,0",1,"0,3"
1657377,P002,"110,0",1,"0,33"
1657377,P047,"110,0",4,"0,3"
1657377,Q228,"200,0",1,"0,5"
1657377,P072,"110,0",3,"0,27"
1657377,P021,"110,0",3,"0,2"
1657377,P067,"110,0",1,"0,3"
1657377,C003,"100,0",2,"0,17"
1657377,P092,"110,0",1,"0,27"
1657377,L002,"110,0",3,"0,3"
1657377,C052,"100,0",3,"0,2"
1657377,L145,"100,0",2,"0,17"
1657377,Q014,"200,0",1,"2,0"
1657377,P012,"110,0",1,"0,3"
1657377,Q059,"70,0",1,"0,4"
1657377,P032,"110,0",6,"0,27"
1657377,C106,"100,0",2,"0,18"
1657377,L032,"80,0",1,"0,27"
1657377,P042,"110,0",1,"0,2"
1657374,P032,"110,0",1,"0,27"
1657374,P033,"110,0",1,"0,33"
1657374,S107,"70,0",2,"0,5"
1657374,L032,"80,0",2,"0,27"
1657374,P092,"110,0",2,"0,27"
1657374,S051,"100,0",1,"0,3"
1657374,C041,"100,0",3,"0,2"
1657374,L006,"110,0",1,"0,33"
1657374,C054,"120,0",1,"0,2"
1657374,P047,"110,0",1,"0,3"
1657374,L004,"110,0",2,"0,33"
1657374,L010,"110,0",1,"0,2"
1657374,P072,"110,0",1,"0,27"
1657374,C003,"100,0",2,"0,17"
1657374,C117,"150,0",1,"0,3"
1657374,P002,"110,0",1,"0,33"
1657374,R043,"250,0",4,"0,25"
1657373,C041,"100,0",1,"0,2"
1657373,P087,"200,0",3,"0,46"
1657373,C039,"150,0",1,"0,3"
1657373,P046,"120,0",1,"0,3"
1657373,C139,"130,0",1,"0,27"
1657373,L007,"110,0",2,"0,33"
1657373,L002,"110,0",1,"0,3"
1657373,C103,"160,0",1,"0,23"
1657373,P042,"110,0",1,"0,2"
1657373,L004,"110,0",2,"0,33"
1657373,C006,"100,0",1,"0,17"
1657373,C004,"100,0",1,"0,18"
1657373,C030,"100,0",1,"0,3"
1657373,L015,"110,0",1,"0,3"
1657373,M001,"100,0",1,"0,17"
1657373,C109,"30,0",1,"0,2"
1657373,S115,"100,0",1,"0,34"
1657373,L026,"100,0",2,"0,23"
1657373,M004,"70,0",1,"0,17"
1657370,P095,"120,0",1,"0,3"
1657370,P030,"110,0",3,"0,27"
1657370,P137,"130,0",1,"0,31"
1657370,P011,"110,0",1,"0,3"
1657370,L007,"110,0",1,"0,33"
1657370,C105,"150,0",2,"0,3"
1657370,P002,"110,0",1,"0,33"
1657370,L010,"110,0",1,"0,2"
1657370,P092,"110,0",1,"0,27"
1657370,C036,"160,0",1,"0,23"
1657370,S102,"100,0",3,"0,4"
1657370,C139,"130,0",1,"0,27"
1657370,C148,"100,0",3,"0,17"
1657370,C040,"150,0",2,"0,3"
1657370,V026,"420,0",1,"0,9"
1657370,P062,"110,0",1,"0,27"
1657370,V030,"350,0",1,"0,9"
1657370,M001,"100,0",1,"0,17"
1657370,C008,"110,0",3,"0,27"
1657370,P144,"150,0",1,"0,34"
1657367,C106,"100,0",4,"0,18"
1657367,Q647,"1700,0",1,"2,7"
1657367,A007,"300,0",1,"1,5"
1657367,S008,"60,0",6,"0,27"
1657365,C008,"110,0",1,"0,27"
1657365,C148,"100,0",1,"0,17"
1657365,P032,"110,0",1,"0,27"
1657364,Q084,"200,0",2,"2,5"
1657364,Q671,"270,0",1,"0,6"
1657364,Q465,"1200,0",1,"2,8"
1657364,Q020,"500,0",1,"0,85"
1657364,Q085,"800,0",1,"1,75"
1657364,Q464,"1200,0",1,"2,5"
1657364,P062,"110,0",2,"0,27"
1657364,Q463,"500,0",2,"1,2"
1657364,Q013,"250,0",2,"0,75"
1657364,S013,"80,0",2,"0,2"
1657364,Q031,"700,0",2,"0,9"
1657364,Q004,"550,0",2,"2,4"
1657364,Q027,"300,0",2,"0,5"
1657364,S107,"70,0",2,"0,5"
1657364,C052,"100,0",2,"0,2"
1657364,Q071,"250,0",1,"0,25"
1657362,P050,"110,0",2,"0,27"
1657362,P095,"120,0",2,"0,3"
1657362,P137,"130,0",2,"0,31"
1657362,L026,"100,0",2,"0,23"
1657362,L010,"110,0",2,"0,2"
1657362,L004,"110,0",2,"0,33"
1657362,L145,"100,0",2,"0,17"
1657362,P020,"110,0",2,"0,3"
1657362,V013,"400,0",2,"0,9"
1657362,L146,"100,0",2,"0,21"
1657362,P084,"110,0",2,"0,27"
1657360,P071,"165,0",1,"0,43"
1657360,P014,"110,0",1,"0,2"
1657360,C045,"160,0",1,"0,23"
1657360,P142,"110,0",2,"0,27"
1657360,P021,"110,0",1,"0,2"
1657360,C105,"150,0",2,"0,3"
1657360,M004,"70,0",1,"0,17"
1657360,L002,"110,0",1,"0,3"
1657360,C049,"100,0",1,"0,23"
1657360,C030,"100,0",1,"0,3"
1657359,P021,"110,0",5,"0,2"
1657359,L009,"110,0",1,"0,3"
1657359,P136,"150,0",2,"0,29"
1657358,R064,"250,0",10,"0,5"
1657358,P002,"110,0",2,"0,33"
1657358,P021,"110,0",2,"0,2"
1657358,R041,"250,0",1,"0,25"
1657358,P020,"110,0",2,"0,3"
1657358,P142,"110,0",2,"0,27"
1657357,L010,"110,0",4,"0,2"
1657357,P072,"110,0",2,"0,27"
1657357,C041,"100,0",6,"0,2"
1657357,P084,"110,0",2,"0,27"
1657357,C054,"120,0",2,"0,2"
1657357,P032,"110,0",4,"0,27"
1657357,C052,"100,0",2,"0,2"
1657357,L004,"110,0",6,"0,33"
1657357,P092,"110,0",4,"0,27"
1657357,C036,"160,0",1,"0,23"
1657357,P064,"170,0",2,"0,37"
1657357,C117,"150,0",2,"0,3"
1657357,C103,"160,0",2,"0,23"
1657357,S051,"100,0",2,"0,3"
1657357,C043,"100,0",1,"0,27"
1657357,P144,"150,0",1,"0,34"
1657357,C102,"160,0",1,"0,23"
1657357,C139,"130,0",1,"0,27"
1657357,L145,"100,0",2,"0,17"
1657357,L032,"80,0",4,"0,27"
1657357,C107,"100,0",1,"0,18"
1657357,L006,"110,0",4,"0,33"
1657357,C003,"100,0",4,"0,17"
1657357,C134,"100,0",1,"0,17"
1657357,P047,"110,0",4,"0,3"
1657357,P002,"110,0",2,"0,33"
1657357,P033,"110,0",2,"0,33"
1657356,Q018,"650,0",1,"0,9"
1657356,Q480,"250,0",1,"0,7"
1657356,Q004,"550,0",1,"2,4"
1657356,L026,"100,0",1,"0,23"
1657356,A013,"400,0",1,"1,2"
1657356,P047,"110,0",2,"0,3"
1657356,C036,"160,0",2,"0,23"
1657356,M001,"100,0",2,"0,17"
1657356,Q228,"200,0",1,"0,5"
1657356,P149,"140,0",1,"0,27"
1657356,Q022,"500,0",1,"1,5"
1657356,L019,"60,0",1,"0,23"
1657355,P032,"110,0",4,"0,27"
1657355,P021,"110,0",4,"0,2"
1657355,P149,"140,0",4,"0,27"
1657355,R044,"250,0",2,"0,25"
1657354,P042,"110,0",1,"0,2"
1657354,Q534,"110,0",1,"0,3"
1657354,Q041,"600,0",1,"0,8"
1657354,Q022,"500,0",1,"1,5"
1657354,Q504,"500,0",2,"1,2"
1657354,L057,"100,0",1,"0,3"
1657354,Q150,"550,0",1,"0,6"
1657354,Q464,"1200,0",1,"2,5"
1657354,Q538,"300,0",1,"0,9"
1657354,Q021,"400,0",1,"0,65"
1657354,Q033,"500,0",1,"1,0"
1657354,Q038,"150,0",1,"0,25"
1657354,Q174,"400,0",1,"0,47"
1657354,Q074,"800,0",1,"0,8"
1657354,P064,"170,0",1,"0,37"
1657354,Q465,"1200,0",1,"2,8"
1657354,L004,"110,0",1,"0,33"
1657354,Q313,"500,0",1,"1,0"
1657354,Q003,"200,0",1,"0,75"
1657354,L026,"100,0",1,"0,23"
1657354,Q013,"250,0",1,"0,75"
1657354,Q621,"200,0",1,"0,5"
1657354,Q138,"250,0",1,"0,6"
1657353,Q150,"550,0",1,"0,6"
1657353,Q018,"650,0",1,"0,9"
1657353,Q056,"500,0",1,"0,8"
1657353,Q010,"550,0",2,"1,5"
1657353,Q035,"500,0",1,"0,9"
1657353,Q480,"250,0",1,"0,7"
1657353,Q059,"70,0",1,"0,4"
1657353,Q553,"100,0",1,"0,4"
1657353,S122,"100,0",1,"0,37"
1657353,Q034,"250,0",1,"2,5"
1657353,Q145,"130,0",1,"0,3"
1657353,Q033,"500,0",1,"1,0"
1657353,Q021,"400,0",1,"0,65"
1657353,Q572,"500,0",1,"1,0"
1657353,Q032,"600,0",1,"1,0"
1657353,Q228,"200,0",1,"0,5"
1657353,Q057,"500,0",1,"0,7"
1657353,Q027,"300,0",1,"0,5"
1657353,Q473,"400,0",1,"0,7"
1657353,Q498,"500,0",1,"0,9"
1657353,Q030,"300,0",1,"2,5"
1657353,Q019,"500,0",1,"0,85"
1657353,Q213,"150,0",1,"0,8"
1657353,Q040,"400,0",1,"0,7"
1657352,P046,"120,0",1,"0,3"
1657352,P032,"110,0",1,"0,27"
1657352,V024,"420,0",1,"0,9"
1657352,C051,"100,0",1,"0,2"
1657352,V025,"430,0",1,"0,9"
1657352,C105,"150,0",1,"0,3"
1657352,C030,"100,0",1,"0,3"
1657352,C036,"160,0",1,"0,23"
1657352,L004,"110,0",1,"0,33"
1657352,C052,"100,0",2,"0,2"
1657352,C109,"30,0",1,"0,2"
1657352,P137,"130,0",1,"0,31"
1657352,P062,"110,0",1,"0,27"
1657352,S051,"100,0",1,"0,3"
1657352,M001,"100,0",2,"0,17"
1657352,C102,"160,0",1,"0,23"
1657348,C052,"100,0",3,"0,2"
1657348,C030,"100,0",1,"0,3"
1657348,P002,"110,0",1,"0,33"
1657348,C045,"160,0",1,"0,23"
1657348,C036,"160,0",2,"0,23"
1657348,L026,"100,0",1,"0,23"
1657348,P047,"110,0",1,"0,3"
1657348,C003,"100,0",1,"0,17"
1657348,C103,"160,0",1,"0,23"
1657348,C117,"150,0",1,"0,3"
1657348,C105,"150,0",1,"0,3"
1657348,C054,"120,0",1,"0,2"
1657348,C043,"100,0",1,"0,27"
1657348,S913,"350,0",1,"0,38"
1657348,L015,"110,0",1,"0,3"
1657348,P095,"120,0",1,"0,3"
1657348,C110,"100,0",1,"0,2"
1657348,C107,"100,0",1,"0,18"
1657348,C139,"130,0",1,"0,27"
1657348,L145,"100,0",1,"0,17"
1657348,P011,"110,0",1,"0,3"
1657348,P138,"110,0",1,"0,27"
1657348,L004,"110,0",1,"0,33"
1657348,L032,"80,0",2,"0,27"
1657348,L146,"100,0",1,"0,21"
1657348,P136,"150,0",2,"0,29"
1657348,P012,"110,0",1,"0,3"
1657348,P003,"110,0",1,"0,33"
1657348,C040,"150,0",1,"0,3"
1657348,P137,"130,0",1,"0,31"
1657348,S912,"350,0",1,"0,38"
1657348,P062,"110,0",1,"0,27"
1657348,C134,"100,0",1,"0,17"
1657348,P067,"110,0",1,"0,3"
1657348,L006,"110,0",2,"0,33"
1657348,C039,"150,0",1,"0,3"
1657348,C102,"160,0",1,"0,23"
1657348,P021,"110,0",1,"0,2"
1657348,C106,"100,0",1,"0,18"
1657348,L010,"110,0",1,"0,2"
1657348,L019,"60,0",1,"0,23"
1657348,M001,"100,0",1,"0,17"
1657344,P072,"110,0",3,"0,27"
1657344,P021,"110,0",1,"0,2"
1657344,C006,"100,0",1,"0,17"
1657344,P033,"110,0",2,"0,33"
1657344,C134,"100,0",1,"0,17"
1657344,L026,"100,0",1,"0,23"
1657344,P032,"110,0",2,"0,27"
1657344,C039,"150,0",1,"0,3"
1657344,L145,"100,0",1,"0,17"
1657344,P142,"110,0",1,"0,27"
1657344,C106,"100,0",1,"0,18"
1657344,C003,"100,0",2,"0,17"
1657344,V025,"430,0",1,"0,9"
1657344,P002,"110,0",1,"0,33"
1657344,S051,"100,0",1,"0,3"
1657344,C117,"150,0",2,"0,3"
1657344,L007,"110,0",2,"0,33"
1657344,C045,"160,0",1,"0,23"
1657344,P012,"110,0",1,"0,3"
1657344,L032,"80,0",2,"0,27"
1657344,L009,"110,0",1,"0,3"
1657344,L002,"110,0",1,"0,3"
1657344,L019,"60,0",1,"0,23"
1657344,P047,"110,0",1,"0,3"
1657344,M001,"100,0",1,"0,17"
1657344,C041,"100,0",1,"0,2"
1657342,Q031,"700,0",1,"0,9"
1657342,Q463,"500,0",3,"1,2"
1657342,Q481,"150,0",1,"0,5"
1657342,Q506,"550,0",2,"1,4"
1657342,Q198,"300,0",2,"2,5"
1657342,Q011,"200,0",1,"0,75"
1657342,Q534,"110,0",2,"0,3"
1657342,Q504,"500,0",3,"1,2"
1657342,Q596,"990,0",1,"1,4"
1657342,Q015,"400,0",1,"0,5"
1657342,Q020,"500,0",1,"0,85"
1657342,Q034,"250,0",2,"2,5"
1657342,Q018,"650,0",1,"0,9"
1657342,Q035,"500,0",1,"0,9"
1657342,Q012,"200,0",1,"0,75"
1657342,Q050,"100,0",1,"0,4"
1657342,Q466,"200,0",2,"0,4"
1657342,Q022,"500,0",2,"1,5"
1657342,Q162,"500,0",1,"0,6"
1657341,P033,"110,0",2,"0,33"
1657341,L002,"110,0",1,"0,3"
1657341,C152,"110,0",1,"0,17"
1657341,P149,"140,0",1,"0,27"
1657341,V010,"420,0",1,"0,9"
1657341,S127,"100,0",3,"0,31"
1657341,L006,"110,0",2,"0,33"
1657341,S073,"100,0",1,"0,33"
1657341,S010,"60,0",1,"0,33"
1657341,L145,"100,0",2,"0,17"
1657341,P140,"110,0",2,"0,23"
1657341,S075,"100,0",1,"0,33"
1657341,L019,"60,0",2,"0,23"
1657341,S122,"100,0",1,"0,37"
1657340,Q002,"200,0",1,"2,0"
1657340,Q031,"700,0",3,"0,9"
1657340,Q037,"950,0",1,"1,5"
1657339,P012,"110,0",1,"0,3"
1657339,Q013,"250,0",1,"0,75"
1657339,C003,"100,0",2,"0,17"
1657339,C134,"100,0",1,"0,17"
1657339,P142,"110,0",1,"0,27"
1657339,C041,"100,0",1,"0,2"
1657339,C106,"100,0",1,"0,18"
1657339,P021,"110,0",1,"0,2"
1657339,P032,"110,0",1,"0,27"
1657339,L032,"80,0",1,"0,27"
1657339,L002,"110,0",1,"0,3"
1657339,P033,"110,0",2,"0,33"
1657339,P047,"110,0",1,"0,3"
1657339,L007,"110,0",2,"0,33"
1657339,Q430,"600,0",1,"0,6"
1657339,Q040,"400,0",1,"0,7"
1657339,Q003,"200,0",1,"0,75"
1657339,P072,"110,0",1,"0,27"
1657339,Q012,"200,0",1,"0,75"
1657339,P002,"110,0",1,"0,33"
1657339,Q057,"500,0",1,"0,7"
1657339,L026,"100,0",1,"0,23"
1657339,L009,"110,0",1,"0,3"
1657339,C117,"150,0",1,"0,3"
1657338,S126,"80,0",1,"0,28"
1657338,C110,"100,0",1,"0,2"
1657338,S004,"60,0",1,"0,27"
1657338,L007,"110,0",1,"0,33"
1657338,P087,"200,0",1,"0,46"
1657338,L019,"60,0",1,"0,23"
1657338,C006,"100,0",2,"0,17"
1657338,C039,"150,0",1,"0,3"
1657338,P046,"120,0",2,"0,3"
1657338,C051,"100,0",1,"0,2"
1657338,L145,"100,0",2,"0,17"
1657338,S087,"60,0",1,"0,08"
1657338,S113,"45,0",1,"0,2"
1657337,P064,"170,0",1,"0,37"
1657337,P021,"110,0",2,"0,2"
1657337,C051,"100,0",4,"0,2"
1657337,L146,"100,0",1,"0,21"
1657337,P096,"150,0",1,"0,27"
1657337,L145,"100,0",8,"0,17"
1657337,P144,"150,0",5,"0,34"
1657337,P084,"110,0",2,"0,27"
1657337,P149,"140,0",2,"0,27"
1657337,L032,"80,0",2,"0,27"
1657337,P046,"120,0",1,"0,3"
1657337,P003,"110,0",2,"0,33"
1657337,C030,"100,0",3,"0,3"
1657337,P138,"110,0",2,"0,27"
1657337,P050,"110,0",3,"0,27"
1657337,L026,"100,0",5,"0,23"
1657337,L007,"110,0",1,"0,33"
1657337,C107,"100,0",1,"0,18"
1657337,P020,"110,0",5,"0,3"
1657337,C106,"100,0",1,"0,18"
1657337,C109,"30,0",3,"0,2"
1657337,C043,"100,0",1,"0,27"
1657335,L010,"110,0",1,"0,2"
1657335,C006,"100,0",1,"0,17"
1657335,L019,"60,0",1,"0,23"
1657335,P012,"110,0",1,"0,3"
1657335,P011,"110,0",1,"0,3"
1657335,P033,"110,0",1,"0,33"
1657334,L009,"110,0",3,"0,3"
1657334,L004,"110,0",3,"0,33"
1657334,P032,"110,0",2,"0,27"
1657334,P047,"110,0",2,"0,3"
1657334,L032,"80,0",2,"0,27"
1657334,L002,"110,0",2,"0,3"
1657333,Q031,"700,0",1,"0,9"
1657333,Q013,"250,0",1,"0,75"
1657333,Q162,"500,0",1,"0,6"
1657333,Q428,"300,0",2,"0,5"
1657333,Q002,"200,0",2,"2,0"
1657333,Q429,"200,0",2,"0,8"
1657333,Q122,"90,0",1,"0,25"
1657333,Q032,"600,0",2,"1,0"
1657333,Q020,"500,0",1,"0,85"
1657331,Q532,"280,0",1,"0,8"
1657331,Q656,"200,0",1,"0,6"
1657331,Q661,"200,0",1,"0,4"
1657331,Q090,"380,0",1,"0,5"
1657331,S107,"70,0",1,"0,5"
1657331,M001,"100,0",1,"0,17"
1657331,P071,"165,0",1,"0,43"
1657331,Q463,"500,0",1,"1,2"
1657331,Q057,"500,0",1,"0,7"
1657331,Q027,"300,0",2,"0,5"
1657331,Q002,"200,0",1,"2,0"
1657331,Q075,"180,0",1,"0,25"
1657331,Q473,"400,0",1,"0,7"
1657320,C054,"120,0",1,"0,2"
1657320,L004,"110,0",2,"0,33"
1657320,P047,"110,0",1,"0,3"
1657320,C003,"100,0",2,"0,17"
1657320,P033,"110,0",1,"0,33"
1657320,L032,"80,0",2,"0,27"
1657320,P032,"110,0",1,"0,27"
1657320,V007,"400,0",1,"0,9"
1657320,V016,"400,0",2,"0,9"
1657320,P002,"110,0",1,"0,33"
1657320,L006,"110,0",1,"0,33"
1657320,S051,"100,0",1,"0,3"
1657320,C041,"100,0",3,"0,2"
1657320,L010,"110,0",1,"0,2"
1657320,V013,"400,0",1,"0,9"
1657320,C117,"150,0",1,"0,3"
1657320,P092,"110,0",2,"0,27"
1657320,P072,"110,0",1,"0,27"
1657319,L007,"110,0",1,"0,33"
1657319,P020,"110,0",1,"0,3"
1657319,P033,"110,0",1,"0,33"
1657319,S051,"100,0",1,"0,3"
1657319,C006,"100,0",1,"0,17"
1657319,L019,"60,0",1,"0,23"
1657319,P003,"110,0",1,"0,33"
1657319,P138,"110,0",1,"0,27"
1657319,P072,"110,0",1,"0,27"
1657319,L145,"100,0",1,"0,17"
1657319,P071,"165,0",1,"0,43"
1657319,P092,"110,0",1,"0,27"
1657319,P032,"110,0",1,"0,27"
1657319,P050,"110,0",1,"0,27"
1657319,L032,"80,0",1,"0,27"
1657319,C039,"150,0",1,"0,3"
1657319,P084,"110,0",1,"0,27"
1657319,C117,"150,0",1,"0,3"
1657319,P136,"150,0",1,"0,29"
1657319,P137,"130,0",1,"0,31"
1657318,L009,"110,0",2,"0,3"
1657318,L017,"110,0",2,"0,23"
1657318,P071,"165,0",2,"0,43"
1657318,P021,"110,0",3,"0,2"
1657318,L004,"110,0",2,"0,33"
1657318,L146,"100,0",2,"0,21"
1657316,P142,"110,0",1,"0,27"
1657316,P002,"110,0",1,"0,33"
1657316,P021,"110,0",4,"0,2"
1657316,S066,"55,0",4,"0,08"
1657316,S065,"50,0",2,"0,08"
1657316,C109,"30,0",2,"0,2"
